Název části obce;Název ulice;Číslo domovní;PSČ
Dvůr Králové nad Labem;R. A. Dvorského;2825;54401
Dvůr Králové nad Labem;Nad Parkem;2826;54401
Dvůr Králové nad Labem;Nad Parkem;2827;54401
Dvůr Králové nad Labem;Nad Parkem;2828;54401
Dvůr Králové nad Labem;Nad Parkem;2829;54401
Dvůr Králové nad Labem;Nad Parkem;2830;54401
Dvůr Králové nad Labem;Nad Parkem;2831;54401
Dvůr Králové nad Labem;Nad Parkem;2832;54401
Dvůr Králové nad Labem;Klicperova;2840;54401
Dvůr Králové nad Labem;Jana Žižky;2842;54401
Dvůr Králové nad Labem;Čelakovského;2843;54401
Dvůr Králové nad Labem;Vorlech;2845;54401
Dvůr Králové nad Labem;Na Výsluní;2846;54401
Dvůr Králové nad Labem;Jungmannova;2847;54401
Dvůr Králové nad Labem;Nová Tyršova;2848;54401
Dvůr Králové nad Labem;Nová Tyršova;2849;54401
Dvůr Králové nad Labem;Krkonošská;2850;54401
Dvůr Králové nad Labem;Táboritská;2851;54401
Dvůr Králové nad Labem;Borovičky;2852;54401
Dvůr Králové nad Labem;Riegrova;2853;54401
Dvůr Králové nad Labem;Rooseveltova;2855;54401
Dvůr Králové nad Labem;Zborovská;2858;54401
Dvůr Králové nad Labem;Bratří Čapků;2859;54401
Dvůr Králové nad Labem;Bratří Čapků;2860;54401
Dvůr Králové nad Labem;Sylvárovská;2862;54401
Dvůr Králové nad Labem;Sylvárovská;2863;54401
Dvůr Králové nad Labem;Sylvárovská;2864;54401
Dvůr Králové nad Labem;Sylvárovská;2865;54401
Dvůr Králové nad Labem;Sylvárovská;2866;54401
Dvůr Králové nad Labem;Sylvárovská;2867;54401
Dvůr Králové nad Labem;Sylvárovská;2868;54401
Dvůr Králové nad Labem;Sylvárovská;2869;54401
Dvůr Králové nad Labem;Sylvárovská;2871;54401
Dvůr Králové nad Labem;Sylvárovská;2872;54401
Dvůr Králové nad Labem;Sylvárovská;2875;54401
Dvůr Králové nad Labem;Sylvárovská;2876;54401
Dvůr Králové nad Labem;Odbojářů;2883;54401
Dvůr Králové nad Labem;Odbojářů;2884;54401
Dvůr Králové nad Labem;5. května;2886;54401
Dvůr Králové nad Labem;Jana Žižky;2887;54401
Dvůr Králové nad Labem;Josefa Vágnera;2888;54401
Dvůr Králové nad Labem;Klicperova;2889;54401
Dvůr Králové nad Labem;R. A. Dvorského;2890;54401
Dvůr Králové nad Labem;5. května;2891;54401
Dvůr Králové nad Labem;Raisova;2892;54401
Dvůr Králové nad Labem;Slovany;2894;54401
Dvůr Králové nad Labem;Josefa Hory;2899;54401
Dvůr Králové nad Labem;Eduarda Zbroje;2900;54401
Dvůr Králové nad Labem;Eduarda Zbroje;2901;54401
Dvůr Králové nad Labem;Eduarda Zbroje;2902;54401
Dvůr Králové nad Labem;Eduarda Zbroje;2903;54401
Dvůr Králové nad Labem;Eduarda Zbroje;2904;54401
Dvůr Králové nad Labem;Eduarda Zbroje;2905;54401
Dvůr Králové nad Labem;Městská Podstráň;2906;54401
Dvůr Králové nad Labem;náměstí Odboje;2911;54401
Dvůr Králové nad Labem;Zátopkova;2916;54401
Dvůr Králové nad Labem;Elišky Krásnohorské;2919;54401
Dvůr Králové nad Labem;R. A. Dvorského;2920;54401
Dvůr Králové nad Labem;Městská Podstráň;2921;54401
Dvůr Králové nad Labem;17. listopadu;2929;54401
Dvůr Králové nad Labem;Na Kopečku;2930;54401
Dvůr Králové nad Labem;Do Polí;2939;54401
Dvůr Králové nad Labem;Na Příčce;2945;54401
Dvůr Králové nad Labem;Zborovská;2950;54401
Dvůr Králové nad Labem;Krkonošská;63;54401
Dvůr Králové nad Labem;Krkonošská;68;54401
Dvůr Králové nad Labem;Na Kopečku;96;54401
Dvůr Králové nad Labem;Pod Lesem;162;54401
Dvůr Králové nad Labem;Krkonošská;163;54401
Dvůr Králové nad Labem;Pod Lesem;203;54401
Dvůr Králové nad Labem;Krkonošská;204;54401
Dvůr Králové nad Labem;Borovičky;283;54401
Dvůr Králové nad Labem;Josefa Hory;33;54401
Dvůr Králové nad Labem;Všehrdova;1272;54401
Žireč;;67;54404
Dvůr Králové nad Labem;Přemyslova;479;54401
Dvůr Králové nad Labem;Borovičky;2122;54401
Dvůr Králové nad Labem;28. října;361;54401
Dvůr Králové nad Labem;Sladkovského;840;54401
Dvůr Králové nad Labem;Jaroměřská;1212;54401
Dvůr Králové nad Labem;Jaroslava Biliny;1827;54401
Dvůr Králové nad Labem;Kollárova;1429;54401
Dvůr Králové nad Labem;Vrchlického;2232;54401
Dvůr Králové nad Labem;Tyršova;648;54401
Dvůr Králové nad Labem;Tyršova;634;54401
Dvůr Králové nad Labem;Nová Tyršova;575;54401
Dvůr Králové nad Labem;Štefánikova;1208;54401
Dvůr Králové nad Labem;Školní;1235;54401
Dvůr Králové nad Labem;Sladkovského;530;54401
Dvůr Králové nad Labem;R. A. Dvorského;1710;54401
Dvůr Králové nad Labem;Riegrova;321;54401
Dvůr Králové nad Labem;Revoluční;77;54401
Dvůr Králové nad Labem;Revoluční;70;54401
Dvůr Králové nad Labem;Poděbradova;2014;54401
Verdek;;19;54401
Dvůr Králové nad Labem;Sylvárov;2523;54401
Dvůr Králové nad Labem;Štefánikova;2957;54401
Dvůr Králové nad Labem;Štefánikova;2956;54401
Dvůr Králové nad Labem;Vorlešská;2943;54401
Dvůr Králové nad Labem;Sylvárov;2534;54401
Lipnice;;53;54401
Lipnice;;57;54401
Dvůr Králové nad Labem;Rybova;2937;54401
Dvůr Králové nad Labem;Trocnovská;2933;54401
Dvůr Králové nad Labem;Klicperova;2944;54401
Dvůr Králové nad Labem;Na Kopečku;2932;54401
Dvůr Králové nad Labem;Roháčova;2968;54401
Dvůr Králové nad Labem;Nezvalova;2925;54401
Dvůr Králové nad Labem;Sylvárovská;2873;54401
Dvůr Králové nad Labem;Nová Tyršova;2915;54401
Žireč;;139;54404
Lipnice;;99;54401
Dvůr Králové nad Labem;Březinova;928;54401
Dvůr Králové nad Labem;Pod Lesem;2976;54401
Dvůr Králové nad Labem;Bubeníkova;2896;54401
Dvůr Králové nad Labem;Seifertova;2965;54401
Zboží;;286;54401
Dvůr Králové nad Labem;Eduarda Zbroje;2959;54401
Dvůr Králové nad Labem;Na Kopečku;202;54401
Dvůr Králové nad Labem;Vorlech;2941;54401
Dvůr Králové nad Labem;Sylvárovská;2874;54401
Dvůr Králové nad Labem;V Podlesí;2942;54401
Dvůr Králové nad Labem;Štefánikova;2958;54401
Dvůr Králové nad Labem;Klicperova;2938;54401
Žirecká Podstráň;Žirecká;77;54401
Dvůr Králové nad Labem;Nezvalova;2926;54401
Dvůr Králové nad Labem;Sylvárov;2922;54401
Dvůr Králové nad Labem;Havlíčkova;16;54401
Verdek;;87;54401
Dvůr Králové nad Labem;Vorlešská;2980;54401
Dvůr Králové nad Labem;Eduarda Zbroje;2961;54401
Dvůr Králové nad Labem;Nový Vorlech;2982;54401
Žirecká Podstráň;;7;54401
Dvůr Králové nad Labem;Sochorova;1955;54401
Zboží;;55;54401
Dvůr Králové nad Labem;Eduarda Zbroje;2960;54401
Dvůr Králové nad Labem;Zátopkova;2964;54401
Dvůr Králové nad Labem;Krkonošská;2988;54401
Dvůr Králové nad Labem;Sylvárovská;2967;54401
Dvůr Králové nad Labem;Pod Lesem;2994;54401
Dvůr Králové nad Labem;Borovičky;2992;54401
Dvůr Králové nad Labem;Legionářská;2981;54401
Dvůr Králové nad Labem;Na Kopečku;2993;54401
Dvůr Králové nad Labem;Pod Lesem;2986;54401
Dvůr Králové nad Labem;V Podlesí;2940;54401
Dvůr Králové nad Labem;Preslova;452;54401
Žirecká Podstráň;;12;54401
Lipnice;;84;54401
Žireč;;79;54404
Dvůr Králové nad Labem;Vorlech;2969;54401
Dvůr Králové nad Labem;Sylvárovská;2870;54401
Dvůr Králové nad Labem;Štefánikova;2963;54401
Dvůr Králové nad Labem;Spojených národů;2971;54401
Dvůr Králové nad Labem;Štefánikova;2954;54401
Dvůr Králové nad Labem;Štefánikova;2955;54401
Dvůr Králové nad Labem;Raisova;1261;54401
Dvůr Králové nad Labem;Máchova;884;54401
Dvůr Králové nad Labem;Nová Tyršova;652;54401
Dvůr Králové nad Labem;Čechova;2613;54401
Dvůr Králové nad Labem;Sylvárovská;2543;54401
Dvůr Králové nad Labem;Pod Lesem;2991;54401
Žirecká Podstráň;Na Borkách;9;54401
Dvůr Králové nad Labem;Komenského;795;54401
Dvůr Králové nad Labem;B. Martinů;2935;54401
Dvůr Králové nad Labem;B. Martinů;3005;54401
Dvůr Králové nad Labem;Sylvárov;2525;54401
Dvůr Králové nad Labem;Elišky Krásnohorské;2962;54401
Dvůr Králové nad Labem;V Zahrádkách;2546;54401
Žirecká Podstráň;;212;54401
Dvůr Králové nad Labem;Preslova;3004;54401
Dvůr Králové nad Labem;Preslova;441;54401
Dvůr Králové nad Labem;Husova;120;54401
Dvůr Králové nad Labem;Nerudova;881;54401
Dvůr Králové nad Labem;Krkonošská;3013;54401
Dvůr Králové nad Labem;Rokycanova;1849;54401
Dvůr Králové nad Labem;Purkyňova;3006;54401
Dvůr Králové nad Labem;Nová Tyršova;2990;54401
Dvůr Králové nad Labem;5. května;2629;54401
Dvůr Králové nad Labem;Seifertova;2936;54401
Dvůr Králové nad Labem;Nový Vorlech;2985;54401
Dvůr Králové nad Labem;Nový Vorlech;2983;54401
Dvůr Králové nad Labem;Městská Podstráň;376;54401
Dvůr Králové nad Labem;R. A. Dvorského;3044;54401
Dvůr Králové nad Labem;Bubeníkova;3035;54401
Dvůr Králové nad Labem;Legionářská;3031;54401
Dvůr Králové nad Labem;nábřeží Benešovo;2913;54401
Dvůr Králové nad Labem;Přemyslova;51;54401
Dvůr Králové nad Labem;Sylvárovská;3047;54401
Dvůr Králové nad Labem;Krkonošská;67;54401
Dvůr Králové nad Labem;Rokycanova;1066;54401
Žireč;;146;54404
Dvůr Králové nad Labem;Jaroslava Biliny;3009;54401
Dvůr Králové nad Labem;Slovany;3051;54401
Dvůr Králové nad Labem;Štítného;3050;54401
Dvůr Králové nad Labem;Do Polí;250;54401
Dvůr Králové nad Labem;Zátopkova;2856;54401
Dvůr Králové nad Labem;Nový Vorlech;268;54401
Dvůr Králové nad Labem;Nádražní pěšina;386;54401
Dvůr Králové nad Labem;K Vodárně;2978;54401
Dvůr Králové nad Labem;Sylvárov;2524;54401
Dvůr Králové nad Labem;Revoluční;69;54401
Dvůr Králové nad Labem;Na Vyhlídce;3057;54401
Dvůr Králové nad Labem;Klazarova;966;54401
Dvůr Králové nad Labem;K Vodárně;3189;54401
Lipnice;;16;54401
Dvůr Králové nad Labem;Krkonošská;3029;54401
Dvůr Králové nad Labem;Krátká;2977;54401
Žirecká Podstráň;Žirecká;70;54401
Dvůr Králové nad Labem;Nový Vorlech;3014;54401
Dvůr Králové nad Labem;Sylvárovská;2363;54401
Lipnice;;122;54401
Žireč;;16;54404
Žireč;;143;54404
Žireč;;147;54404
Žireč;;148;54404
Žireč;;149;54404
Žirecká Podstráň;Žirecká;41;54401
Dvůr Králové nad Labem;Vorlech;3040;54401
Dvůr Králové nad Labem;Havlíčkova;3037;54401
Dvůr Králové nad Labem;Eklova;3034;54401
Dvůr Králové nad Labem;Městská Podstráň;3043;54401
Dvůr Králové nad Labem;Krkonošská;3001;54401
Dvůr Králové nad Labem;Zátopkova;3056;54401
Dvůr Králové nad Labem;V Zahrádkách;2924;54401
Dvůr Králové nad Labem;Čechova;2987;54401
Dvůr Králové nad Labem;Slovany;3038;54401
Dvůr Králové nad Labem;5. května;3017;54401
Dvůr Králové nad Labem;Nedbalova;5311;54401
Dvůr Králové nad Labem;Purkyňova;3048;54401
Dvůr Králové nad Labem;Vrchlického;3036;54401
Dvůr Králové nad Labem;Zátopkova;3016;54401
Dvůr Králové nad Labem;Slovany;174;54401
Dvůr Králové nad Labem;Nová Tyršova;3002;54401
Dvůr Králové nad Labem;Nedbalova;269;54401
Dvůr Králové nad Labem;Borovičky;3045;54401
Dvůr Králové nad Labem;Elišky Krásnohorské;2897;54401
Dvůr Králové nad Labem;Husova;3070;54401
Dvůr Králové nad Labem;Krkonošská;3023;54401
Dvůr Králové nad Labem;V Zahrádkách;3019;54401
Dvůr Králové nad Labem;Do Polí;3049;54401
Dvůr Králové nad Labem;V Zahrádkách;3067;54401
Dvůr Králové nad Labem;V Podlesí;2974;54401
Dvůr Králové nad Labem;Slunečná;3058;54401
Dvůr Králové nad Labem;Do Polí;3021;54401
Dvůr Králové nad Labem;Spojených národů;2806;54401
Dvůr Králové nad Labem;5. května;377;54401
Verdek;;71;54401
Verdek;;70;54401
Dvůr Králové nad Labem;Krkonošská;5328;54401
Dvůr Králové nad Labem;Hradecká;3010;54401
Dvůr Králové nad Labem;V Zahrádkách;3020;54401
Dvůr Králové nad Labem;Tyršova;3063;54401
Dvůr Králové nad Labem;Josefa Suka;3062;54401
Žireč;;150;54404
Dvůr Králové nad Labem;Zeyerova;229;54401
Dvůr Králové nad Labem;Borovičky;88;54401
Dvůr Králové nad Labem;Čelakovského;3071;54401
Dvůr Králové nad Labem;Na Struze;3072;54401
Dvůr Králové nad Labem;Zátopkova;2857;54401
Dvůr Králové nad Labem;J. Šlitra;3046;54401
Dvůr Králové nad Labem;Borovičky;2997;54401
Dvůr Králové nad Labem;Vrchlického;2975;54401
Zboží;;70;54401
Žireč;;56;54404
Dvůr Králové nad Labem;Purkyňova;3073;54401
Dvůr Králové nad Labem;Na Příčce;2909;54401
Žireč;;141;54404
Dvůr Králové nad Labem;Riegrova;3042;54401
Dvůr Králové nad Labem;Štítného;3074;54401
Dvůr Králové nad Labem;Sylvárov;2506;54401
Dvůr Králové nad Labem;Legionářská;1586;54401
Dvůr Králové nad Labem;Štefánikova;2426;54401
Dvůr Králové nad Labem;Fügnerova;519;54401
Dvůr Králové nad Labem;Poděbradova;2220;54401
Zboží;;18;54401
Zboží;;27;54401
Zboží;;31;54401
Zboží;;59;54401
Zboží;;60;54401
Zboží;;61;54401
Žireč;;7;54404
Žireč;;8;54404
Žireč;;11;54404
Žireč;;23;54404
Žireč;;26;54404
Žireč;;51;54404
Žireč;;70;54404
Žireč;;76;54404
Žireč;;83;54404
Žireč;;85;54404
Žireč;;89;54404
Žireč;;91;54404
Žireč;;93;54404
Žireč;;103;54404
Žireč;;140;54404
Žireč;;142;54404
Žirecká Podstráň;;1;54401
Žirecká Podstráň;Na Borkách;8;54401
Žirecká Podstráň;;20;54401
Žirecká Podstráň;;24;54401
Žirecká Podstráň;;27;54401
Žirecká Podstráň;;32;54401
Žirecká Podstráň;;35;54401
Žirecká Podstráň;;36;54401
Žirecká Podstráň;;37;54401
Žirecká Podstráň;;38;54401
Žirecká Podstráň;;39;54401
Žirecká Podstráň;;44;54401
Žirecká Podstráň;;81;54401
Žirecká Podstráň;;5312;54401
Verdek;;4;54401
Verdek;;12;54401
Verdek;;13;54401
Verdek;;40;54401
Verdek;;41;54401
Verdek;;43;54401
Verdek;;56;54401
Verdek;;63;54401
Verdek;;68;54401
Dvůr Králové nad Labem;náměstí T. G. Masaryka;1;54401
Dvůr Králové nad Labem;Havlíčkova;5;54401
Dvůr Králové nad Labem;Havlíčkova;22;54401
Dvůr Králové nad Labem;Komenského;29;54401
Dvůr Králové nad Labem;Přemyslova;55;54401
Dvůr Králové nad Labem;Revoluční;79;54401
Dvůr Králové nad Labem;Palackého;92;54401
Dvůr Králové nad Labem;Husova;102;54401
Dvůr Králové nad Labem;Palackého;119;54401
Dvůr Králové nad Labem;Chelčického;196;54401
Dvůr Králové nad Labem;Legionářská;209;54401
Dvůr Králové nad Labem;Spojených národů;233;54401
Dvůr Králové nad Labem;Vorlech;236;54401
Dvůr Králové nad Labem;Vorlech;240;54401
Dvůr Králové nad Labem;Pod Lesem;249;54401
Dvůr Králové nad Labem;Klicperova;258;54401
Dvůr Králové nad Labem;Pod Lesem;273;54401
Dvůr Králové nad Labem;Pod Lesem;276;54401
Dvůr Králové nad Labem;Nový Vorlech;284;54401
Dvůr Králové nad Labem;Eklova;309;54401
Dvůr Králové nad Labem;Riegrova;330;54401
Dvůr Králové nad Labem;Heydukova;334;54401
Dvůr Králové nad Labem;Městská Podstráň;399;54401
Dvůr Králové nad Labem;Legionářská;402;54401
Dvůr Králové nad Labem;Preslova;449;54401
Dvůr Králové nad Labem;Rooseveltova;455;54401
Dvůr Králové nad Labem;Rooseveltova;474;54401
Dvůr Králové nad Labem;17. listopadu;485;54401
Dvůr Králové nad Labem;Legionářská;562;54401
Dvůr Králové nad Labem;Pod Lesem;630;54401
Dvůr Králové nad Labem;Nová Tyršova;677;54401
Dvůr Králové nad Labem;Jiráskova;710;54401
Dvůr Králové nad Labem;Heydukova;718;54401
Dvůr Králové nad Labem;Rooseveltova;749;54401
Dvůr Králové nad Labem;Rokycanova;814;54401
Dvůr Králové nad Labem;Spojených národů;849;54401
Dvůr Králové nad Labem;Palackého;855;54401
Dvůr Králové nad Labem;Spojených národů;857;54401
Dvůr Králové nad Labem;Slovany;878;54401
Dvůr Králové nad Labem;Spojených národů;897;54401
Dvůr Králové nad Labem;Raisova;1032;54401
Dvůr Králové nad Labem;Nová Tyršova;1047;54401
Dvůr Králové nad Labem;Heydukova;1054;54401
Dvůr Králové nad Labem;Čechova;1070;54401
Dvůr Králové nad Labem;17. listopadu;1076;54401
Dvůr Králové nad Labem;5. května;1181;54401
Dvůr Králové nad Labem;Spojených národů;1205;54401
Dvůr Králové nad Labem;Městská Podstráň;1227;54401
Dvůr Králové nad Labem;Plk. Švece;1278;54401
Dvůr Králové nad Labem;Březinova;1342;54401
Dvůr Králové nad Labem;Alešova;1433;54401
Dvůr Králové nad Labem;5. května;1448;54401
Dvůr Králové nad Labem;Husitská;1524;54401
Dvůr Králové nad Labem;Husitská;1527;54401
Dvůr Králové nad Labem;Sochorova;1537;54401
Dvůr Králové nad Labem;Thámova;1614;54401
Dvůr Králové nad Labem;Na Příčce;1654;54401
Dvůr Králové nad Labem;Ke Skále;1829;54401
Dvůr Králové nad Labem;Sylvárovská;1851;54401
Dvůr Králové nad Labem;Štefánikova;1886;54401
Dvůr Králové nad Labem;Štefánikova;1887;54401
Dvůr Králové nad Labem;Městská Podstráň;1895;54401
Dvůr Králové nad Labem;Sochorova;1954;54401
Dvůr Králové nad Labem;nábřeží Benešovo;2024;54401
Dvůr Králové nad Labem;Roháčova;2191;54401
Dvůr Králové nad Labem;Čelakovského;2246;54401
Dvůr Králové nad Labem;Eklova;2269;54401
Dvůr Králové nad Labem;Krátká;2287;54401
Dvůr Králové nad Labem;Erbenova;2355;54401
Dvůr Králové nad Labem;Elišky Krásnohorské;2428;54401
Dvůr Králové nad Labem;Školní;2433;54401
Dvůr Králové nad Labem;5. května;2531;54401
Dvůr Králové nad Labem;5. května;2643;54401
Dvůr Králové nad Labem;Preslova;2658;54401
Dvůr Králové nad Labem;Nová Tyršova;2785;54401
Dvůr Králové nad Labem;F. L. Věka;2973;54401
Dvůr Králové nad Labem;Nový Vorlech;2995;54401
Dvůr Králové nad Labem;Na Příčce;3003;54401
Dvůr Králové nad Labem;Purkyňova;3007;54401
Dvůr Králové nad Labem;náměstí Odboje;3011;54401
Dvůr Králové nad Labem;Nový Vorlech;3030;54401
Dvůr Králové nad Labem;Krkonošská;31;54401
Dvůr Králové nad Labem;Krkonošská;51;54401
Dvůr Králové nad Labem;Krkonošská;52;54401
Dvůr Králové nad Labem;Krkonošská;55;54401
Dvůr Králové nad Labem;Krkonošská;57;54401
Dvůr Králové nad Labem;Krkonošská;60;54401
Dvůr Králové nad Labem;Krkonošská;64;54401
Dvůr Králové nad Labem;Krkonošská;65;54401
Dvůr Králové nad Labem;Na Příčce;80;54401
Dvůr Králové nad Labem;Krkonošská;89;54401
Dvůr Králové nad Labem;Krkonošská;91;54401
Dvůr Králové nad Labem;V Lukách;94;54401
Dvůr Králové nad Labem;Krkonošská;98;54401
Dvůr Králové nad Labem;Halíkova;102;54401
Dvůr Králové nad Labem;V Lužánkách;109;54401
Dvůr Králové nad Labem;Sylvárov;114;54401
Dvůr Králové nad Labem;Městská Podstráň;118;54401
Dvůr Králové nad Labem;Městská Podstráň;119;54401
Dvůr Králové nad Labem;Rybova;125;54401
Dvůr Králové nad Labem;Krkonošská;130;54401
Dvůr Králové nad Labem;Jana Žižky;133;54401
Dvůr Králové nad Labem;Nedbalova;136;54401
Dvůr Králové nad Labem;Ve Strži;137;54401
Dvůr Králové nad Labem;V Lužánkách;141;54401
Dvůr Králové nad Labem;Městská Podstráň;148;54401
Dvůr Králové nad Labem;Krkonošská;149;54401
Dvůr Králové nad Labem;K Vodárně;151;54401
Dvůr Králové nad Labem;Krkonošská;152;54401
Dvůr Králové nad Labem;Sylvárov;154;54401
Dvůr Králové nad Labem;Krkonošská;157;54401
Dvůr Králové nad Labem;Krkonošská;161;54401
Dvůr Králové nad Labem;Krkonošská;164;54401
Dvůr Králové nad Labem;Krkonošská;166;54401
Dvůr Králové nad Labem;K Vodárně;167;54401
Dvůr Králové nad Labem;Nádražní pěšina;168;54401
Dvůr Králové nad Labem;Sylvárov;169;54401
Dvůr Králové nad Labem;Krkonošská;170;54401
Dvůr Králové nad Labem;B. Martinů;171;54401
Dvůr Králové nad Labem;Sylvárov;173;54401
Dvůr Králové nad Labem;Krkonošská;174;54401
Dvůr Králové nad Labem;Rybova;175;54401
Dvůr Králové nad Labem;Tyršova;177;54401
Dvůr Králové nad Labem;Vorlech;184;54401
Dvůr Králové nad Labem;Ve Strži;185;54401
Dvůr Králové nad Labem;Sylvárov;188;54401
Dvůr Králové nad Labem;K Rybníkům;3188;54401
Dvůr Králové nad Labem;Městská Podstráň;193;54401
Dvůr Králové nad Labem;Krkonošská;194;54401
Dvůr Králové nad Labem;Sylvárov;198;54401
Dvůr Králové nad Labem;Nová Tyršova;199;54401
Dvůr Králové nad Labem;Sylvárov;200;54401
Dvůr Králové nad Labem;Sylvárov;206;54401
Dvůr Králové nad Labem;Městská Podstráň;208;54401
Žirecká Podstráň;;5338;54401
Dvůr Králové nad Labem;Erbenova;2928;54401
Dvůr Králové nad Labem;Nedbalova;3068;54401
Dvůr Králové nad Labem;Zátopkova;3076;54401
Dvůr Králové nad Labem;Halíkova;3077;54401
Dvůr Králové nad Labem;Krkonošská;5337;54401
Dvůr Králové nad Labem;Krkonošská;5340;54401
Dvůr Králové nad Labem;Slovany;3039;54401
Dvůr Králové nad Labem;Vorlešská;256;54401
Dvůr Králové nad Labem;Milady Horákové;141;54401
Dvůr Králové nad Labem;Krkonošská;145;54401
Dvůr Králové nad Labem;Městská Podstráň;5314;54401
Dvůr Králové nad Labem;Městská Podstráň;5310;54401
Dvůr Králové nad Labem;V Lukách;5308;54401
Dvůr Králové nad Labem;Slovany;5306;54401
Dvůr Králové nad Labem;Na Kopečku;5305;54401
Dvůr Králové nad Labem;Nedbalova;5304;54401
Dvůr Králové nad Labem;Spojených národů;3022;54401
Dvůr Králové nad Labem;Rybova;3015;54401
Dvůr Králové nad Labem;Legionářská;3008;54401
Dvůr Králové nad Labem;Raisova;2999;54401
Dvůr Králové nad Labem;Legionářská;2989;54401
Dvůr Králové nad Labem;Nový Vorlech;2984;54401
Dvůr Králové nad Labem;Vrchlického;2966;54401
Dvůr Králové nad Labem;Na Kopečku;2931;54401
Dvůr Králové nad Labem;Nezvalova;2927;54401
Dvůr Králové nad Labem;Heydukova;2923;54401
Dvůr Králové nad Labem;Kollárova;2918;54401
Dvůr Králové nad Labem;Krkonošská;2917;54401
Dvůr Králové nad Labem;Krkonošská;2912;54401
Dvůr Králové nad Labem;Vojanova;2908;54401
Dvůr Králové nad Labem;Vančurova;2898;54401
Dvůr Králové nad Labem;Dr. Kramáře;2893;54401
Dvůr Králové nad Labem;Smetanova;2813;54401
Dvůr Králové nad Labem;V Zahrádkách;2561;54401
Dvůr Králové nad Labem;Heydukova;2844;54401
Dvůr Králové nad Labem;Rokycanova;2665;54401
Dvůr Králové nad Labem;Seifertova;2598;54401
Dvůr Králové nad Labem;Eduarda Zbroje;2362;54401
Dvůr Králové nad Labem;Nádražní pěšina;2549;54401
Dvůr Králové nad Labem;Elišky Krásnohorské;2429;54401
Dvůr Králové nad Labem;Ve Strži;834;54401
Dvůr Králové nad Labem;Ve Strži;832;54401
Dvůr Králové nad Labem;Ve Strži;831;54401
Dvůr Králové nad Labem;Ve Strži;823;54401
Dvůr Králové nad Labem;Ve Strži;807;54401
Dvůr Králové nad Labem;Ve Strži;805;54401
Dvůr Králové nad Labem;Josefa Vágnera;1735;54401
Dvůr Králové nad Labem;Pod Lesem;274;54401
Dvůr Králové nad Labem;Štefánikova;121;54401
Dvůr Králové nad Labem;Dvořákova;1818;54401
Dvůr Králové nad Labem;Krkonošská;681;54401
Dvůr Králové nad Labem;17. listopadu;462;54401
Zboží;;68;54401
Žireč;;72;54404
Žireč;;213;54404
Žirecká Podstráň;Na Borkách;89;54401
Žirecká Podstráň;Žirecká;88;54401
Verdek;;300;54401
Verdek;;180;54401
Lipnice;;216;54401
Lipnice;;205;54401
Žirecká Podstráň;;268;54401
Žirecká Podstráň;;214;54401
Žirecká Podstráň;Na Borkách;178;54401
Žirecká Podstráň;;176;54401
Dvůr Králové nad Labem;Nádražní pěšina;277;54401
Dvůr Králové nad Labem;Nádražní pěšina;270;54401
Dvůr Králové nad Labem;Krkonošská;274;54401
Dvůr Králové nad Labem;Krkonošská;268;54401
Dvůr Králové nad Labem;V Lukách;266;54401
Dvůr Králové nad Labem;Na Kopečku;262;54401
Dvůr Králové nad Labem;Kollárova;237;54401
Dvůr Králové nad Labem;Krkonošská;66;54401
Dvůr Králové nad Labem;Krkonošská;54;54401
Dvůr Králové nad Labem;Nová Tyršova;49;54401
Dvůr Králové nad Labem;Kotkova;44;54401
Dvůr Králové nad Labem;Krkonošská;20;54401
Dvůr Králové nad Labem;Krkonošská;17;54401
Dvůr Králové nad Labem;Vorlech;103;54401
Dvůr Králové nad Labem;Na Kopečku;128;54401
Dvůr Králové nad Labem;Na Kopečku;112;54401
Dvůr Králové nad Labem;Na Kopečku;5106;54401
Dvůr Králové nad Labem;Na Kopečku;101;54401
Dvůr Králové nad Labem;Na Kopečku;99;54401
Dvůr Králové nad Labem;Na Kopečku;93;54401
Dvůr Králové nad Labem;Na Kopečku;69;54401
Dvůr Králové nad Labem;Nedbalova;127;54401
Dvůr Králové nad Labem;Nedbalova;122;54401
Dvůr Králové nad Labem;Městská Podstráň;107;54401
Dvůr Králové nad Labem;K Vodárně;82;54401
Dvůr Králové nad Labem;V Lužánkách;197;54401
Dvůr Králové nad Labem;Hradecká;159;54401
Dvůr Králové nad Labem;Nová Tyršova;150;54401
Dvůr Králové nad Labem;Krkonošská;53;54401
Dvůr Králové nad Labem;Na Kopečku;294;54401
Dvůr Králové nad Labem;Na Kopečku;295;54401
Dvůr Králové nad Labem;Alešova;3083;54401
Dvůr Králové nad Labem;Krkonošská;215;54401
Dvůr Králové nad Labem;Halíkova;217;54401
Dvůr Králové nad Labem;Městská Podstráň;201;54401
Dvůr Králové nad Labem;Krkonošská;403;54401
Dvůr Králové nad Labem;Krkonošská;183;54401
Žirecká Podstráň;;278;54401
Žirecká Podstráň;;165;54401
Dvůr Králové nad Labem;náměstí Republiky;2996;54401
Verdek;;88;54401
Dvůr Králové nad Labem;Raisova;2970;54401
Žireč;;155;54404
Dvůr Králové nad Labem;Libušina;3052;54401
Lipnice;;1;54401
Lipnice;;5341;54401
Dvůr Králové nad Labem;Raisova;3032;54401
Dvůr Králové nad Labem;Eklova;3033;54401
Dvůr Králové nad Labem;Čelakovského;2895;54401
Lipnice;;136;54401
Dvůr Králové nad Labem;Sylvárov;5339;54401
